name,illumination,contrast,clarity,artifacts,field,quality,left,right,left_or_right,fundus_image_type,source,image_path
456_N,0,1,1,1,1,1,1.0,0.0,left,standard,fives,/N/project/retinal_images/datasets/fives/train/Original/456_N.png
457_N,1,1,1,1,1,1,0.0,1.0,right,standard,fives,/N/project/retinal_images/datasets/fives/train/Original/457_N.png
458_N,1,1,1,1,1,1,1.0,0.0,left,standard,fives,/N/project/retinal_images/datasets/fives/train/Original/458_N.png
459_N,1,1,1,1,1,1,0.0,1.0,right,standard,fives,/N/project/retinal_images/datasets/fives/train/Original/459_N.png
460_N,1,1,1,1,1,1,1.0,0.0,left,standard,fives,/N/project/retinal_images/datasets/fives/train/Original/460_N.png
461_N,1,1,1,1,1,1,1.0,0.0,left,standard,fives,/N/project/retinal_images/datasets/fives/train/Original/461_N.png
462_N,1,1,1,1,1,1,1.0,0.0,left,standard,fives,/N/project/retinal_images/datasets/fives/train/Original/462_N.png
463_N,1,1,1,1,1,1,1.0,0.0,left,standard,fives,/N/project/retinal_images/datasets/fives/train/Original/463_N.png
464_N,0,1,1,1,1,1,0.0,1.0,right,standard,fives,/N/project/retinal_images/datasets/fives/train/Original/464_N.png
465_N,1,1,1,1,1,1,0.0,1.0,right,standard,fives,/N/project/retinal_images/datasets/fives/train/Original/465_N.png
466_N,1,1,1,1,1,1,1.0,0.0,left,standard,fives,/N/project/retinal_images/datasets/fives/train/Original/466_N.png
467_N,1,1,1,1,1,1,0.0,1.0,right,standard,fives,/N/project/retinal_images/datasets/fives/train/Original/467_N.png
468_N,1,1,1,1,1,1,1.0,0.0,left,standard,fives,/N/project/retinal_images/datasets/fives/train/Original/468_N.png
469_N,1,1,1,1,1,1,0.0,1.0,right,standard,fives,/N/project/retinal_images/datasets/fives/train/Original/469_N.png
470_N,1,1,1,1,1,1,1.0,0.0,left,standard,fives,/N/project/retinal_images/datasets/fives/train/Original/470_N.png
471_N,1,1,1,1,1,1,0.0,1.0,right,standard,fives,/N/project/retinal_images/datasets/fives/train/Original/471_N.png
472_N,1,1,1,1,1,1,1.0,0.0,left,standard,fives,/N/project/retinal_images/datasets/fives/train/Original/472_N.png
473_N,1,1,1,1,1,1,0.0,1.0,right,standard,fives,/N/project/retinal_images/datasets/fives/train/Original/473_N.png
474_N,1,1,1,1,1,1,1.0,0.0,left,standard,fives,/N/project/retinal_images/datasets/fives/train/Original/474_N.png
475_N,1,1,1,1,1,1,1.0,0.0,left,standard,fives,/N/project/retinal_images/datasets/fives/train/Original/475_N.png
476_N,1,1,1,1,1,1,0.0,1.0,right,standard,fives,/N/project/retinal_images/datasets/fives/train/Original/476_N.png
477_N,1,1,1,1,1,1,1.0,0.0,left,standard,fives,/N/project/retinal_images/datasets/fives/train/Original/477_N.png
478_N,1,1,1,1,1,1,1.0,0.0,left,standard,fives,/N/project/retinal_images/datasets/fives/train/Original/478_N.png
479_N,1,1,1,1,1,1,0.0,1.0,right,standard,fives,/N/project/retinal_images/datasets/fives/train/Original/479_N.png
480_N,1,1,1,1,1,1,0.0,1.0,right,standard,fives,/N/project/retinal_images/datasets/fives/train/Original/480_N.png
481_N,1,1,1,1,1,1,0.0,1.0,right,standard,fives,/N/project/retinal_images/datasets/fives/train/Original/481_N.png
482_N,1,1,1,1,1,1,0.0,1.0,right,standard,fives,/N/project/retinal_images/datasets/fives/train/Original/482_N.png
483_N,1,1,1,1,1,1,1.0,0.0,left,standard,fives,/N/project/retinal_images/datasets/fives/train/Original/483_N.png
484_N,1,1,1,1,1,1,0.0,1.0,right,standard,fives,/N/project/retinal_images/datasets/fives/train/Original/484_N.png
485_N,1,1,1,1,1,1,1.0,0.0,left,standard,fives,/N/project/retinal_images/datasets/fives/train/Original/485_N.png
486_N,1,1,1,1,1,1,0.0,1.0,right,standard,fives,/N/project/retinal_images/datasets/fives/train/Original/486_N.png
487_N,1,1,1,1,1,1,1.0,0.0,left,standard,fives,/N/project/retinal_images/datasets/fives/train/Original/487_N.png
488_N,1,1,1,1,1,1,0.0,1.0,right,standard,fives,/N/project/retinal_images/datasets/fives/train/Original/488_N.png
489_N,1,1,1,1,1,1,0.0,1.0,right,standard,fives,/N/project/retinal_images/datasets/fives/train/Original/489_N.png
490_N,1,1,1,1,1,1,0.0,1.0,right,standard,fives,/N/project/retinal_images/datasets/fives/train/Original/490_N.png
491_N,1,1,1,1,1,1,1.0,0.0,left,standard,fives,/N/project/retinal_images/datasets/fives/train/Original/491_N.png
492_N,1,1,1,1,1,1,1.0,0.0,left,standard,fives,/N/project/retinal_images/datasets/fives/train/Original/492_N.png
493_N,1,1,1,1,1,1,1.0,0.0,left,standard,fives,/N/project/retinal_images/datasets/fives/train/Original/493_N.png
494_N,1,1,1,1,1,1,0.0,1.0,right,standard,fives,/N/project/retinal_images/datasets/fives/train/Original/494_N.png
495_N,1,1,1,1,1,1,0.0,1.0,right,standard,fives,/N/project/retinal_images/datasets/fives/train/Original/495_N.png
496_N,1,1,1,1,1,1,0.0,1.0,right,standard,fives,/N/project/retinal_images/datasets/fives/train/Original/496_N.png
497_N,1,1,1,1,1,1,0.0,1.0,right,standard,fives,/N/project/retinal_images/datasets/fives/train/Original/497_N.png
498_N,1,1,1,1,1,1,1.0,0.0,left,standard,fives,/N/project/retinal_images/datasets/fives/train/Original/498_N.png
499_N,1,1,1,1,1,1,1.0,0.0,left,standard,fives,/N/project/retinal_images/datasets/fives/train/Original/499_N.png
500_N,1,1,1,1,1,1,1.0,0.0,left,standard,fives,/N/project/retinal_images/datasets/fives/train/Original/500_N.png
501_N,1,1,1,1,1,1,0.0,1.0,right,standard,fives,/N/project/retinal_images/datasets/fives/train/Original/501_N.png
502_N,1,1,1,1,1,1,0.0,1.0,right,standard,fives,/N/project/retinal_images/datasets/fives/train/Original/502_N.png
503_N,1,1,1,1,1,1,0.0,1.0,right,standard,fives,/N/project/retinal_images/datasets/fives/train/Original/503_N.png
504_N,1,1,1,1,1,1,0.0,1.0,right,standard,fives,/N/project/retinal_images/datasets/fives/train/Original/504_N.png
505_N,1,1,1,1,1,1,0.0,1.0,right,standard,fives,/N/project/retinal_images/datasets/fives/train/Original/505_N.png
506_N,1,1,1,1,1,1,1.0,0.0,left,standard,fives,/N/project/retinal_images/datasets/fives/train/Original/506_N.png
507_N,1,1,1,1,1,1,0.0,1.0,right,standard,fives,/N/project/retinal_images/datasets/fives/train/Original/507_N.png
508_N,1,1,1,1,1,1,1.0,0.0,left,standard,fives,/N/project/retinal_images/datasets/fives/train/Original/508_N.png
509_N,1,1,1,1,1,1,0.0,1.0,right,standard,fives,/N/project/retinal_images/datasets/fives/train/Original/509_N.png
510_N,1,1,1,1,1,1,0.0,1.0,right,standard,fives,/N/project/retinal_images/datasets/fives/train/Original/510_N.png
511_N,1,1,1,1,1,1,0.0,1.0,right,standard,fives,/N/project/retinal_images/datasets/fives/train/Original/511_N.png
512_N,1,1,1,1,1,1,1.0,0.0,left,standard,fives,/N/project/retinal_images/datasets/fives/train/Original/512_N.png
513_N,1,1,1,1,1,1,0.0,1.0,right,standard,fives,/N/project/retinal_images/datasets/fives/train/Original/513_N.png
514_N,1,1,1,1,1,1,0.0,1.0,right,standard,fives,/N/project/retinal_images/datasets/fives/train/Original/514_N.png
515_N,1,1,1,1,1,1,0.0,1.0,right,standard,fives,/N/project/retinal_images/datasets/fives/train/Original/515_N.png
516_N,1,1,1,1,1,1,1.0,0.0,left,standard,fives,/N/project/retinal_images/datasets/fives/train/Original/516_N.png
517_N,1,1,1,1,1,1,1.0,0.0,left,standard,fives,/N/project/retinal_images/datasets/fives/train/Original/517_N.png
518_N,1,1,1,1,1,1,0.0,1.0,right,standard,fives,/N/project/retinal_images/datasets/fives/train/Original/518_N.png
519_N,1,1,1,1,1,1,0.0,1.0,right,standard,fives,/N/project/retinal_images/datasets/fives/train/Original/519_N.png
520_N,1,1,1,1,1,1,1.0,0.0,left,standard,fives,/N/project/retinal_images/datasets/fives/train/Original/520_N.png
521_N,1,1,1,1,1,1,0.0,1.0,right,standard,fives,/N/project/retinal_images/datasets/fives/train/Original/521_N.png
522_N,1,1,1,1,1,1,0.0,1.0,right,standard,fives,/N/project/retinal_images/datasets/fives/train/Original/522_N.png
523_N,1,1,1,1,1,1,0.0,1.0,right,standard,fives,/N/project/retinal_images/datasets/fives/train/Original/523_N.png
524_N,1,1,1,1,1,1,1.0,0.0,left,standard,fives,/N/project/retinal_images/datasets/fives/train/Original/524_N.png
525_N,1,1,1,1,1,1,0.0,1.0,right,standard,fives,/N/project/retinal_images/datasets/fives/train/Original/525_N.png
526_N,1,1,1,1,1,1,0.0,1.0,right,standard,fives,/N/project/retinal_images/datasets/fives/train/Original/526_N.png
527_N,1,1,1,1,1,1,1.0,0.0,left,standard,fives,/N/project/retinal_images/datasets/fives/train/Original/527_N.png
528_N,1,1,1,1,1,1,0.0,1.0,right,standard,fives,/N/project/retinal_images/datasets/fives/train/Original/528_N.png
529_N,1,1,1,1,1,1,0.0,1.0,right,standard,fives,/N/project/retinal_images/datasets/fives/train/Original/529_N.png
530_N,1,1,1,1,1,1,1.0,0.0,left,standard,fives,/N/project/retinal_images/datasets/fives/train/Original/530_N.png
531_N,0,1,1,1,1,1,0.0,1.0,right,standard,fives,/N/project/retinal_images/datasets/fives/train/Original/531_N.png
532_N,1,1,1,1,1,1,0.0,1.0,right,standard,fives,/N/project/retinal_images/datasets/fives/train/Original/532_N.png
533_N,1,1,1,1,1,1,0.0,1.0,right,standard,fives,/N/project/retinal_images/datasets/fives/train/Original/533_N.png
534_N,1,1,1,1,1,1,1.0,0.0,left,standard,fives,/N/project/retinal_images/datasets/fives/train/Original/534_N.png
535_N,1,1,1,1,1,1,1.0,0.0,left,standard,fives,/N/project/retinal_images/datasets/fives/train/Original/535_N.png
536_N,1,1,1,1,1,1,1.0,0.0,left,standard,fives,/N/project/retinal_images/datasets/fives/train/Original/536_N.png
537_N,1,1,1,1,1,1,0.0,1.0,right,standard,fives,/N/project/retinal_images/datasets/fives/train/Original/537_N.png
538_N,1,1,1,1,1,1,1.0,0.0,left,standard,fives,/N/project/retinal_images/datasets/fives/train/Original/538_N.png
539_N,1,1,1,1,1,1,0.0,1.0,right,standard,fives,/N/project/retinal_images/datasets/fives/train/Original/539_N.png
540_N,1,1,1,1,1,1,0.0,1.0,right,standard,fives,/N/project/retinal_images/datasets/fives/train/Original/540_N.png
541_N,1,1,1,1,1,1,1.0,0.0,left,standard,fives,/N/project/retinal_images/datasets/fives/train/Original/541_N.png
542_N,1,1,1,1,1,1,1.0,0.0,left,standard,fives,/N/project/retinal_images/datasets/fives/train/Original/542_N.png
543_N,1,1,1,1,1,1,0.0,1.0,right,standard,fives,/N/project/retinal_images/datasets/fives/train/Original/543_N.png
544_N,1,1,1,1,1,1,0.0,1.0,right,standard,fives,/N/project/retinal_images/datasets/fives/train/Original/544_N.png
545_N,1,1,1,1,1,1,1.0,0.0,left,standard,fives,/N/project/retinal_images/datasets/fives/train/Original/545_N.png
546_N,1,1,1,1,1,1,1.0,0.0,left,standard,fives,/N/project/retinal_images/datasets/fives/train/Original/546_N.png
547_N,1,1,1,1,1,1,1.0,0.0,left,standard,fives,/N/project/retinal_images/datasets/fives/train/Original/547_N.png
548_N,1,1,1,1,1,1,0.0,1.0,right,standard,fives,/N/project/retinal_images/datasets/fives/train/Original/548_N.png
549_N,1,1,1,1,1,1,0.0,1.0,right,standard,fives,/N/project/retinal_images/datasets/fives/train/Original/549_N.png
550_N,1,1,1,1,1,1,1.0,0.0,left,standard,fives,/N/project/retinal_images/datasets/fives/train/Original/550_N.png
551_N,1,1,1,1,1,1,0.0,1.0,right,standard,fives,/N/project/retinal_images/datasets/fives/train/Original/551_N.png
552_N,1,1,1,1,1,1,1.0,0.0,left,standard,fives,/N/project/retinal_images/datasets/fives/train/Original/552_N.png
553_N,1,1,1,1,1,1,0.0,1.0,right,standard,fives,/N/project/retinal_images/datasets/fives/train/Original/553_N.png
554_N,1,1,1,1,1,1,1.0,0.0,left,standard,fives,/N/project/retinal_images/datasets/fives/train/Original/554_N.png
555_N,1,1,1,1,1,1,0.0,1.0,right,standard,fives,/N/project/retinal_images/datasets/fives/train/Original/555_N.png
556_N,1,1,1,1,1,1,1.0,0.0,left,standard,fives,/N/project/retinal_images/datasets/fives/train/Original/556_N.png
557_N,1,1,1,1,1,1,0.0,1.0,right,standard,fives,/N/project/retinal_images/datasets/fives/train/Original/557_N.png
558_N,1,1,1,1,1,1,1.0,0.0,left,standard,fives,/N/project/retinal_images/datasets/fives/train/Original/558_N.png
559_N,1,1,1,1,1,1,0.0,1.0,right,standard,fives,/N/project/retinal_images/datasets/fives/train/Original/559_N.png
560_N,1,1,1,1,1,1,1.0,0.0,left,standard,fives,/N/project/retinal_images/datasets/fives/train/Original/560_N.png
561_N,1,1,1,1,1,1,1.0,0.0,left,standard,fives,/N/project/retinal_images/datasets/fives/train/Original/561_N.png
562_N,1,1,1,1,1,1,0.0,1.0,right,standard,fives,/N/project/retinal_images/datasets/fives/train/Original/562_N.png
563_N,1,1,1,1,1,1,0.0,1.0,right,standard,fives,/N/project/retinal_images/datasets/fives/train/Original/563_N.png
564_N,1,1,1,1,1,1,1.0,0.0,left,standard,fives,/N/project/retinal_images/datasets/fives/train/Original/564_N.png
565_N,1,1,1,1,1,1,1.0,0.0,left,standard,fives,/N/project/retinal_images/datasets/fives/train/Original/565_N.png
566_N,1,1,1,1,1,1,0.0,1.0,right,standard,fives,/N/project/retinal_images/datasets/fives/train/Original/566_N.png
567_N,1,1,1,1,1,1,0.0,1.0,right,standard,fives,/N/project/retinal_images/datasets/fives/train/Original/567_N.png
568_N,1,1,1,0,1,1,1.0,0.0,left,standard,fives,/N/project/retinal_images/datasets/fives/train/Original/568_N.png
569_N,1,1,1,1,1,1,1.0,0.0,left,standard,fives,/N/project/retinal_images/datasets/fives/train/Original/569_N.png
570_N,1,1,1,1,1,1,0.0,1.0,right,standard,fives,/N/project/retinal_images/datasets/fives/train/Original/570_N.png
571_N,1,1,1,1,1,1,0.0,1.0,right,standard,fives,/N/project/retinal_images/datasets/fives/train/Original/571_N.png
572_N,1,1,1,1,1,1,1.0,0.0,left,standard,fives,/N/project/retinal_images/datasets/fives/train/Original/572_N.png
573_N,1,1,1,1,1,1,1.0,0.0,left,standard,fives,/N/project/retinal_images/datasets/fives/train/Original/573_N.png
574_N,1,1,1,1,1,1,0.0,1.0,right,standard,fives,/N/project/retinal_images/datasets/fives/train/Original/574_N.png
575_N,1,1,1,1,1,1,1.0,0.0,left,standard,fives,/N/project/retinal_images/datasets/fives/train/Original/575_N.png
576_N,1,1,1,1,1,1,0.0,1.0,right,standard,fives,/N/project/retinal_images/datasets/fives/train/Original/576_N.png
577_N,1,1,1,1,1,1,1.0,0.0,left,standard,fives,/N/project/retinal_images/datasets/fives/train/Original/577_N.png
578_N,1,1,1,1,1,1,0.0,1.0,right,standard,fives,/N/project/retinal_images/datasets/fives/train/Original/578_N.png
579_N,1,1,1,1,1,1,1.0,0.0,left,standard,fives,/N/project/retinal_images/datasets/fives/train/Original/579_N.png
580_N,1,1,1,1,1,1,1.0,0.0,left,standard,fives,/N/project/retinal_images/datasets/fives/train/Original/580_N.png
581_N,1,1,1,1,1,1,0.0,1.0,right,standard,fives,/N/project/retinal_images/datasets/fives/train/Original/581_N.png
582_N,1,1,1,1,1,1,1.0,0.0,left,standard,fives,/N/project/retinal_images/datasets/fives/train/Original/582_N.png
583_N,1,1,1,1,1,1,1.0,0.0,left,standard,fives,/N/project/retinal_images/datasets/fives/train/Original/583_N.png
584_N,1,1,1,1,1,1,1.0,0.0,left,standard,fives,/N/project/retinal_images/datasets/fives/train/Original/584_N.png
585_N,1,1,1,1,1,1,0.0,1.0,right,standard,fives,/N/project/retinal_images/datasets/fives/train/Original/585_N.png
586_N,1,1,1,1,1,1,0.0,1.0,right,standard,fives,/N/project/retinal_images/datasets/fives/train/Original/586_N.png
587_N,1,1,1,1,1,1,1.0,0.0,left,standard,fives,/N/project/retinal_images/datasets/fives/train/Original/587_N.png
588_N,1,1,1,1,1,1,0.0,1.0,right,standard,fives,/N/project/retinal_images/datasets/fives/train/Original/588_N.png
589_N,1,1,1,1,1,1,1.0,0.0,left,standard,fives,/N/project/retinal_images/datasets/fives/train/Original/589_N.png
590_N,1,1,1,1,1,1,1.0,0.0,left,standard,fives,/N/project/retinal_images/datasets/fives/train/Original/590_N.png
591_N,1,1,1,1,1,1,1.0,0.0,left,standard,fives,/N/project/retinal_images/datasets/fives/train/Original/591_N.png
592_N,1,1,1,1,1,1,0.0,1.0,right,standard,fives,/N/project/retinal_images/datasets/fives/train/Original/592_N.png
593_N,1,1,1,1,1,1,0.0,1.0,right,standard,fives,/N/project/retinal_images/datasets/fives/train/Original/593_N.png
594_N,1,1,1,1,1,1,1.0,0.0,left,standard,fives,/N/project/retinal_images/datasets/fives/train/Original/594_N.png
595_N,1,1,1,1,1,1,1.0,0.0,left,standard,fives,/N/project/retinal_images/datasets/fives/train/Original/595_N.png
596_N,1,1,1,1,1,1,0.0,1.0,right,standard,fives,/N/project/retinal_images/datasets/fives/train/Original/596_N.png
597_N,1,1,1,1,1,1,1.0,0.0,left,standard,fives,/N/project/retinal_images/datasets/fives/train/Original/597_N.png
598_N,1,1,1,1,1,1,1.0,0.0,left,standard,fives,/N/project/retinal_images/datasets/fives/train/Original/598_N.png
599_N,1,1,1,1,1,1,1.0,0.0,left,standard,fives,/N/project/retinal_images/datasets/fives/train/Original/599_N.png
600_N,1,1,1,1,1,1,0.0,1.0,right,standard,fives,/N/project/retinal_images/datasets/fives/train/Original/600_N.png
