name,illumination,contrast,clarity,artifacts,field,quality,left,right,left_or_right,fundus_image_type,source,image_path
img09417,1,1,1,1,1,1,0.0,1.0,right,standard,brset,/N/project/retinal_images/datasets/physionet.org/content/brazilian-ophthalmological/get-zip/1.0.1/a-brazilian-multilabel-ophthalmological-dataset-brset-1.0.1/fundus_photos/img09417.jpg
img09418,1,1,1,1,1,1,1.0,0.0,left,standard,brset,/N/project/retinal_images/datasets/physionet.org/content/brazilian-ophthalmological/get-zip/1.0.1/a-brazilian-multilabel-ophthalmological-dataset-brset-1.0.1/fundus_photos/img09418.jpg
img09419,1,1,1,1,1,1,1.0,0.0,left,standard,brset,/N/project/retinal_images/datasets/physionet.org/content/brazilian-ophthalmological/get-zip/1.0.1/a-brazilian-multilabel-ophthalmological-dataset-brset-1.0.1/fundus_photos/img09419.jpg
img09420,1,1,1,1,1,1,0.0,1.0,right,standard,brset,/N/project/retinal_images/datasets/physionet.org/content/brazilian-ophthalmological/get-zip/1.0.1/a-brazilian-multilabel-ophthalmological-dataset-brset-1.0.1/fundus_photos/img09420.jpg
img09421,1,1,1,1,1,1,1.0,0.0,left,standard,brset,/N/project/retinal_images/datasets/physionet.org/content/brazilian-ophthalmological/get-zip/1.0.1/a-brazilian-multilabel-ophthalmological-dataset-brset-1.0.1/fundus_photos/img09421.jpg
img09422,1,1,1,1,2,0,0.0,1.0,right,standard,brset,/N/project/retinal_images/datasets/physionet.org/content/brazilian-ophthalmological/get-zip/1.0.1/a-brazilian-multilabel-ophthalmological-dataset-brset-1.0.1/fundus_photos/img09422.jpg
img09423,1,1,1,1,1,1,0.0,1.0,right,standard,brset,/N/project/retinal_images/datasets/physionet.org/content/brazilian-ophthalmological/get-zip/1.0.1/a-brazilian-multilabel-ophthalmological-dataset-brset-1.0.1/fundus_photos/img09423.jpg
img09424,1,1,1,1,1,1,1.0,0.0,left,standard,brset,/N/project/retinal_images/datasets/physionet.org/content/brazilian-ophthalmological/get-zip/1.0.1/a-brazilian-multilabel-ophthalmological-dataset-brset-1.0.1/fundus_photos/img09424.jpg
img09425,1,1,1,1,1,1,0.0,1.0,right,standard,brset,/N/project/retinal_images/datasets/physionet.org/content/brazilian-ophthalmological/get-zip/1.0.1/a-brazilian-multilabel-ophthalmological-dataset-brset-1.0.1/fundus_photos/img09425.jpg
img09426,1,1,1,1,1,1,0.0,1.0,right,standard,brset,/N/project/retinal_images/datasets/physionet.org/content/brazilian-ophthalmological/get-zip/1.0.1/a-brazilian-multilabel-ophthalmological-dataset-brset-1.0.1/fundus_photos/img09426.jpg
img09427,1,1,1,1,2,0,0.0,1.0,right,standard,brset,/N/project/retinal_images/datasets/physionet.org/content/brazilian-ophthalmological/get-zip/1.0.1/a-brazilian-multilabel-ophthalmological-dataset-brset-1.0.1/fundus_photos/img09427.jpg
img09428,1,1,1,1,1,1,1.0,0.0,left,standard,brset,/N/project/retinal_images/datasets/physionet.org/content/brazilian-ophthalmological/get-zip/1.0.1/a-brazilian-multilabel-ophthalmological-dataset-brset-1.0.1/fundus_photos/img09428.jpg
img09429,1,1,1,1,1,1,0.0,1.0,right,standard,brset,/N/project/retinal_images/datasets/physionet.org/content/brazilian-ophthalmological/get-zip/1.0.1/a-brazilian-multilabel-ophthalmological-dataset-brset-1.0.1/fundus_photos/img09429.jpg
img09430,1,1,1,1,1,1,1.0,0.0,left,standard,brset,/N/project/retinal_images/datasets/physionet.org/content/brazilian-ophthalmological/get-zip/1.0.1/a-brazilian-multilabel-ophthalmological-dataset-brset-1.0.1/fundus_photos/img09430.jpg
img09431,1,1,1,1,1,1,0.0,1.0,right,standard,brset,/N/project/retinal_images/datasets/physionet.org/content/brazilian-ophthalmological/get-zip/1.0.1/a-brazilian-multilabel-ophthalmological-dataset-brset-1.0.1/fundus_photos/img09431.jpg
img09432,1,1,1,1,1,1,1.0,0.0,left,standard,brset,/N/project/retinal_images/datasets/physionet.org/content/brazilian-ophthalmological/get-zip/1.0.1/a-brazilian-multilabel-ophthalmological-dataset-brset-1.0.1/fundus_photos/img09432.jpg
img09433,1,1,1,1,1,1,0.0,1.0,right,standard,brset,/N/project/retinal_images/datasets/physionet.org/content/brazilian-ophthalmological/get-zip/1.0.1/a-brazilian-multilabel-ophthalmological-dataset-brset-1.0.1/fundus_photos/img09433.jpg
img09434,1,1,1,1,1,1,1.0,0.0,left,standard,brset,/N/project/retinal_images/datasets/physionet.org/content/brazilian-ophthalmological/get-zip/1.0.1/a-brazilian-multilabel-ophthalmological-dataset-brset-1.0.1/fundus_photos/img09434.jpg
img09435,1,1,1,1,1,1,0.0,1.0,right,standard,brset,/N/project/retinal_images/datasets/physionet.org/content/brazilian-ophthalmological/get-zip/1.0.1/a-brazilian-multilabel-ophthalmological-dataset-brset-1.0.1/fundus_photos/img09435.jpg
img09436,1,1,1,1,1,1,1.0,0.0,left,standard,brset,/N/project/retinal_images/datasets/physionet.org/content/brazilian-ophthalmological/get-zip/1.0.1/a-brazilian-multilabel-ophthalmological-dataset-brset-1.0.1/fundus_photos/img09436.jpg
img09437,1,1,1,1,1,1,0.0,1.0,right,standard,brset,/N/project/retinal_images/datasets/physionet.org/content/brazilian-ophthalmological/get-zip/1.0.1/a-brazilian-multilabel-ophthalmological-dataset-brset-1.0.1/fundus_photos/img09437.jpg
img09438,1,1,1,1,1,1,1.0,0.0,left,standard,brset,/N/project/retinal_images/datasets/physionet.org/content/brazilian-ophthalmological/get-zip/1.0.1/a-brazilian-multilabel-ophthalmological-dataset-brset-1.0.1/fundus_photos/img09438.jpg
img09439,1,1,1,1,1,1,0.0,1.0,right,standard,brset,/N/project/retinal_images/datasets/physionet.org/content/brazilian-ophthalmological/get-zip/1.0.1/a-brazilian-multilabel-ophthalmological-dataset-brset-1.0.1/fundus_photos/img09439.jpg
img09440,1,1,1,1,1,1,1.0,0.0,left,standard,brset,/N/project/retinal_images/datasets/physionet.org/content/brazilian-ophthalmological/get-zip/1.0.1/a-brazilian-multilabel-ophthalmological-dataset-brset-1.0.1/fundus_photos/img09440.jpg
img09441,1,1,1,1,1,1,0.0,1.0,right,standard,brset,/N/project/retinal_images/datasets/physionet.org/content/brazilian-ophthalmological/get-zip/1.0.1/a-brazilian-multilabel-ophthalmological-dataset-brset-1.0.1/fundus_photos/img09441.jpg
img09442,1,1,1,1,1,1,1.0,0.0,left,standard,brset,/N/project/retinal_images/datasets/physionet.org/content/brazilian-ophthalmological/get-zip/1.0.1/a-brazilian-multilabel-ophthalmological-dataset-brset-1.0.1/fundus_photos/img09442.jpg
img09443,1,1,1,1,1,1,0.0,1.0,right,standard,brset,/N/project/retinal_images/datasets/physionet.org/content/brazilian-ophthalmological/get-zip/1.0.1/a-brazilian-multilabel-ophthalmological-dataset-brset-1.0.1/fundus_photos/img09443.jpg
img09444,1,1,1,1,2,0,1.0,0.0,left,standard,brset,/N/project/retinal_images/datasets/physionet.org/content/brazilian-ophthalmological/get-zip/1.0.1/a-brazilian-multilabel-ophthalmological-dataset-brset-1.0.1/fundus_photos/img09444.jpg
img09445,1,1,1,1,1,1,0.0,1.0,right,standard,brset,/N/project/retinal_images/datasets/physionet.org/content/brazilian-ophthalmological/get-zip/1.0.1/a-brazilian-multilabel-ophthalmological-dataset-brset-1.0.1/fundus_photos/img09445.jpg
img09446,1,1,2,1,1,0,1.0,0.0,left,standard,brset,/N/project/retinal_images/datasets/physionet.org/content/brazilian-ophthalmological/get-zip/1.0.1/a-brazilian-multilabel-ophthalmological-dataset-brset-1.0.1/fundus_photos/img09446.jpg
img09447,1,1,1,1,1,1,1.0,0.0,left,standard,brset,/N/project/retinal_images/datasets/physionet.org/content/brazilian-ophthalmological/get-zip/1.0.1/a-brazilian-multilabel-ophthalmological-dataset-brset-1.0.1/fundus_photos/img09447.jpg
img09448,1,1,1,1,1,1,0.0,1.0,right,standard,brset,/N/project/retinal_images/datasets/physionet.org/content/brazilian-ophthalmological/get-zip/1.0.1/a-brazilian-multilabel-ophthalmological-dataset-brset-1.0.1/fundus_photos/img09448.jpg
img09449,1,1,1,1,1,1,1.0,0.0,left,standard,brset,/N/project/retinal_images/datasets/physionet.org/content/brazilian-ophthalmological/get-zip/1.0.1/a-brazilian-multilabel-ophthalmological-dataset-brset-1.0.1/fundus_photos/img09449.jpg
img09450,1,1,1,1,1,1,0.0,1.0,right,standard,brset,/N/project/retinal_images/datasets/physionet.org/content/brazilian-ophthalmological/get-zip/1.0.1/a-brazilian-multilabel-ophthalmological-dataset-brset-1.0.1/fundus_photos/img09450.jpg
img09451,1,1,1,1,1,1,0.0,1.0,right,standard,brset,/N/project/retinal_images/datasets/physionet.org/content/brazilian-ophthalmological/get-zip/1.0.1/a-brazilian-multilabel-ophthalmological-dataset-brset-1.0.1/fundus_photos/img09451.jpg
img09452,1,1,1,1,1,1,0.0,1.0,right,standard,brset,/N/project/retinal_images/datasets/physionet.org/content/brazilian-ophthalmological/get-zip/1.0.1/a-brazilian-multilabel-ophthalmological-dataset-brset-1.0.1/fundus_photos/img09452.jpg
img09453,1,1,1,1,1,1,1.0,0.0,left,standard,brset,/N/project/retinal_images/datasets/physionet.org/content/brazilian-ophthalmological/get-zip/1.0.1/a-brazilian-multilabel-ophthalmological-dataset-brset-1.0.1/fundus_photos/img09453.jpg
img09454,1,1,1,1,1,1,0.0,1.0,right,standard,brset,/N/project/retinal_images/datasets/physionet.org/content/brazilian-ophthalmological/get-zip/1.0.1/a-brazilian-multilabel-ophthalmological-dataset-brset-1.0.1/fundus_photos/img09454.jpg
img09455,1,1,1,1,1,1,1.0,0.0,left,standard,brset,/N/project/retinal_images/datasets/physionet.org/content/brazilian-ophthalmological/get-zip/1.0.1/a-brazilian-multilabel-ophthalmological-dataset-brset-1.0.1/fundus_photos/img09455.jpg
img09456,1,1,1,1,1,1,1.0,0.0,left,standard,brset,/N/project/retinal_images/datasets/physionet.org/content/brazilian-ophthalmological/get-zip/1.0.1/a-brazilian-multilabel-ophthalmological-dataset-brset-1.0.1/fundus_photos/img09456.jpg
img09457,1,1,1,1,2,0,1.0,0.0,left,standard,brset,/N/project/retinal_images/datasets/physionet.org/content/brazilian-ophthalmological/get-zip/1.0.1/a-brazilian-multilabel-ophthalmological-dataset-brset-1.0.1/fundus_photos/img09457.jpg
img09458,1,1,1,1,1,1,0.0,1.0,right,standard,brset,/N/project/retinal_images/datasets/physionet.org/content/brazilian-ophthalmological/get-zip/1.0.1/a-brazilian-multilabel-ophthalmological-dataset-brset-1.0.1/fundus_photos/img09458.jpg
img09459,1,1,1,1,1,1,0.0,1.0,right,standard,brset,/N/project/retinal_images/datasets/physionet.org/content/brazilian-ophthalmological/get-zip/1.0.1/a-brazilian-multilabel-ophthalmological-dataset-brset-1.0.1/fundus_photos/img09459.jpg
img09460,1,1,1,1,1,1,1.0,0.0,left,standard,brset,/N/project/retinal_images/datasets/physionet.org/content/brazilian-ophthalmological/get-zip/1.0.1/a-brazilian-multilabel-ophthalmological-dataset-brset-1.0.1/fundus_photos/img09460.jpg
img09461,1,1,1,1,2,0,0.0,1.0,right,standard,brset,/N/project/retinal_images/datasets/physionet.org/content/brazilian-ophthalmological/get-zip/1.0.1/a-brazilian-multilabel-ophthalmological-dataset-brset-1.0.1/fundus_photos/img09461.jpg
img09462,1,1,1,1,2,0,1.0,0.0,left,standard,brset,/N/project/retinal_images/datasets/physionet.org/content/brazilian-ophthalmological/get-zip/1.0.1/a-brazilian-multilabel-ophthalmological-dataset-brset-1.0.1/fundus_photos/img09462.jpg
img09463,1,1,1,1,1,1,0.0,1.0,right,standard,brset,/N/project/retinal_images/datasets/physionet.org/content/brazilian-ophthalmological/get-zip/1.0.1/a-brazilian-multilabel-ophthalmological-dataset-brset-1.0.1/fundus_photos/img09463.jpg
img09464,1,1,1,1,1,1,0.0,1.0,right,standard,brset,/N/project/retinal_images/datasets/physionet.org/content/brazilian-ophthalmological/get-zip/1.0.1/a-brazilian-multilabel-ophthalmological-dataset-brset-1.0.1/fundus_photos/img09464.jpg
img09465,1,1,2,1,1,0,1.0,0.0,left,standard,brset,/N/project/retinal_images/datasets/physionet.org/content/brazilian-ophthalmological/get-zip/1.0.1/a-brazilian-multilabel-ophthalmological-dataset-brset-1.0.1/fundus_photos/img09465.jpg
img09466,1,1,1,1,1,1,0.0,1.0,right,standard,brset,/N/project/retinal_images/datasets/physionet.org/content/brazilian-ophthalmological/get-zip/1.0.1/a-brazilian-multilabel-ophthalmological-dataset-brset-1.0.1/fundus_photos/img09466.jpg
img09467,1,1,1,1,1,1,1.0,0.0,left,standard,brset,/N/project/retinal_images/datasets/physionet.org/content/brazilian-ophthalmological/get-zip/1.0.1/a-brazilian-multilabel-ophthalmological-dataset-brset-1.0.1/fundus_photos/img09467.jpg
img09468,1,1,1,1,1,1,0.0,1.0,right,standard,brset,/N/project/retinal_images/datasets/physionet.org/content/brazilian-ophthalmological/get-zip/1.0.1/a-brazilian-multilabel-ophthalmological-dataset-brset-1.0.1/fundus_photos/img09468.jpg
img09469,1,1,1,1,1,1,1.0,0.0,left,standard,brset,/N/project/retinal_images/datasets/physionet.org/content/brazilian-ophthalmological/get-zip/1.0.1/a-brazilian-multilabel-ophthalmological-dataset-brset-1.0.1/fundus_photos/img09469.jpg
img09470,1,1,1,1,1,1,0.0,1.0,right,standard,brset,/N/project/retinal_images/datasets/physionet.org/content/brazilian-ophthalmological/get-zip/1.0.1/a-brazilian-multilabel-ophthalmological-dataset-brset-1.0.1/fundus_photos/img09470.jpg
img09471,2,2,1,1,1,0,1.0,0.0,left,standard,brset,/N/project/retinal_images/datasets/physionet.org/content/brazilian-ophthalmological/get-zip/1.0.1/a-brazilian-multilabel-ophthalmological-dataset-brset-1.0.1/fundus_photos/img09471.jpg
img09472,1,1,1,1,1,1,1.0,0.0,left,standard,brset,/N/project/retinal_images/datasets/physionet.org/content/brazilian-ophthalmological/get-zip/1.0.1/a-brazilian-multilabel-ophthalmological-dataset-brset-1.0.1/fundus_photos/img09472.jpg
img09473,1,1,1,1,1,1,0.0,1.0,right,standard,brset,/N/project/retinal_images/datasets/physionet.org/content/brazilian-ophthalmological/get-zip/1.0.1/a-brazilian-multilabel-ophthalmological-dataset-brset-1.0.1/fundus_photos/img09473.jpg
img09474,1,1,1,1,1,1,1.0,0.0,left,standard,brset,/N/project/retinal_images/datasets/physionet.org/content/brazilian-ophthalmological/get-zip/1.0.1/a-brazilian-multilabel-ophthalmological-dataset-brset-1.0.1/fundus_photos/img09474.jpg
img09475,1,1,1,1,2,0,0.0,1.0,right,standard,brset,/N/project/retinal_images/datasets/physionet.org/content/brazilian-ophthalmological/get-zip/1.0.1/a-brazilian-multilabel-ophthalmological-dataset-brset-1.0.1/fundus_photos/img09475.jpg
img09476,1,1,1,1,2,0,1.0,0.0,left,standard,brset,/N/project/retinal_images/datasets/physionet.org/content/brazilian-ophthalmological/get-zip/1.0.1/a-brazilian-multilabel-ophthalmological-dataset-brset-1.0.1/fundus_photos/img09476.jpg
img09477,1,1,1,1,1,1,1.0,0.0,left,standard,brset,/N/project/retinal_images/datasets/physionet.org/content/brazilian-ophthalmological/get-zip/1.0.1/a-brazilian-multilabel-ophthalmological-dataset-brset-1.0.1/fundus_photos/img09477.jpg
img09478,1,1,1,1,1,1,0.0,1.0,right,standard,brset,/N/project/retinal_images/datasets/physionet.org/content/brazilian-ophthalmological/get-zip/1.0.1/a-brazilian-multilabel-ophthalmological-dataset-brset-1.0.1/fundus_photos/img09478.jpg
img09479,1,1,1,1,1,1,1.0,0.0,left,standard,brset,/N/project/retinal_images/datasets/physionet.org/content/brazilian-ophthalmological/get-zip/1.0.1/a-brazilian-multilabel-ophthalmological-dataset-brset-1.0.1/fundus_photos/img09479.jpg
img09480,1,1,1,1,1,1,0.0,1.0,right,standard,brset,/N/project/retinal_images/datasets/physionet.org/content/brazilian-ophthalmological/get-zip/1.0.1/a-brazilian-multilabel-ophthalmological-dataset-brset-1.0.1/fundus_photos/img09480.jpg
img09481,1,1,1,1,1,1,0.0,1.0,right,standard,brset,/N/project/retinal_images/datasets/physionet.org/content/brazilian-ophthalmological/get-zip/1.0.1/a-brazilian-multilabel-ophthalmological-dataset-brset-1.0.1/fundus_photos/img09481.jpg
img09482,1,1,1,1,2,0,1.0,0.0,left,standard,brset,/N/project/retinal_images/datasets/physionet.org/content/brazilian-ophthalmological/get-zip/1.0.1/a-brazilian-multilabel-ophthalmological-dataset-brset-1.0.1/fundus_photos/img09482.jpg
img09483,1,1,1,1,1,1,0.0,1.0,right,standard,brset,/N/project/retinal_images/datasets/physionet.org/content/brazilian-ophthalmological/get-zip/1.0.1/a-brazilian-multilabel-ophthalmological-dataset-brset-1.0.1/fundus_photos/img09483.jpg
img09484,1,1,1,1,1,1,1.0,0.0,left,standard,brset,/N/project/retinal_images/datasets/physionet.org/content/brazilian-ophthalmological/get-zip/1.0.1/a-brazilian-multilabel-ophthalmological-dataset-brset-1.0.1/fundus_photos/img09484.jpg
img09485,1,1,1,1,1,1,1.0,0.0,left,standard,brset,/N/project/retinal_images/datasets/physionet.org/content/brazilian-ophthalmological/get-zip/1.0.1/a-brazilian-multilabel-ophthalmological-dataset-brset-1.0.1/fundus_photos/img09485.jpg
img09486,2,2,1,1,1,0,0.0,1.0,right,standard,brset,/N/project/retinal_images/datasets/physionet.org/content/brazilian-ophthalmological/get-zip/1.0.1/a-brazilian-multilabel-ophthalmological-dataset-brset-1.0.1/fundus_photos/img09486.jpg
img09487,1,1,1,1,1,1,0.0,1.0,right,standard,brset,/N/project/retinal_images/datasets/physionet.org/content/brazilian-ophthalmological/get-zip/1.0.1/a-brazilian-multilabel-ophthalmological-dataset-brset-1.0.1/fundus_photos/img09487.jpg
img09488,1,1,1,1,1,1,1.0,0.0,left,standard,brset,/N/project/retinal_images/datasets/physionet.org/content/brazilian-ophthalmological/get-zip/1.0.1/a-brazilian-multilabel-ophthalmological-dataset-brset-1.0.1/fundus_photos/img09488.jpg
img09489,1,1,1,1,1,1,1.0,0.0,left,standard,brset,/N/project/retinal_images/datasets/physionet.org/content/brazilian-ophthalmological/get-zip/1.0.1/a-brazilian-multilabel-ophthalmological-dataset-brset-1.0.1/fundus_photos/img09489.jpg
img09490,1,1,1,1,1,1,0.0,1.0,right,standard,brset,/N/project/retinal_images/datasets/physionet.org/content/brazilian-ophthalmological/get-zip/1.0.1/a-brazilian-multilabel-ophthalmological-dataset-brset-1.0.1/fundus_photos/img09490.jpg
img09491,1,1,1,1,1,1,0.0,1.0,right,standard,brset,/N/project/retinal_images/datasets/physionet.org/content/brazilian-ophthalmological/get-zip/1.0.1/a-brazilian-multilabel-ophthalmological-dataset-brset-1.0.1/fundus_photos/img09491.jpg
img09492,1,1,1,1,1,1,1.0,0.0,left,standard,brset,/N/project/retinal_images/datasets/physionet.org/content/brazilian-ophthalmological/get-zip/1.0.1/a-brazilian-multilabel-ophthalmological-dataset-brset-1.0.1/fundus_photos/img09492.jpg
img09493,1,1,1,1,1,1,1.0,0.0,left,standard,brset,/N/project/retinal_images/datasets/physionet.org/content/brazilian-ophthalmological/get-zip/1.0.1/a-brazilian-multilabel-ophthalmological-dataset-brset-1.0.1/fundus_photos/img09493.jpg
img09494,1,1,1,1,2,0,0.0,1.0,right,standard,brset,/N/project/retinal_images/datasets/physionet.org/content/brazilian-ophthalmological/get-zip/1.0.1/a-brazilian-multilabel-ophthalmological-dataset-brset-1.0.1/fundus_photos/img09494.jpg
img09495,1,1,1,1,1,1,0.0,1.0,right,standard,brset,/N/project/retinal_images/datasets/physionet.org/content/brazilian-ophthalmological/get-zip/1.0.1/a-brazilian-multilabel-ophthalmological-dataset-brset-1.0.1/fundus_photos/img09495.jpg
img09496,1,1,1,1,1,1,1.0,0.0,left,standard,brset,/N/project/retinal_images/datasets/physionet.org/content/brazilian-ophthalmological/get-zip/1.0.1/a-brazilian-multilabel-ophthalmological-dataset-brset-1.0.1/fundus_photos/img09496.jpg
img09497,1,1,1,1,1,1,0.0,1.0,right,standard,brset,/N/project/retinal_images/datasets/physionet.org/content/brazilian-ophthalmological/get-zip/1.0.1/a-brazilian-multilabel-ophthalmological-dataset-brset-1.0.1/fundus_photos/img09497.jpg
img09498,1,1,1,1,1,1,1.0,0.0,left,standard,brset,/N/project/retinal_images/datasets/physionet.org/content/brazilian-ophthalmological/get-zip/1.0.1/a-brazilian-multilabel-ophthalmological-dataset-brset-1.0.1/fundus_photos/img09498.jpg
img09499,1,1,1,1,1,1,0.0,1.0,right,standard,brset,/N/project/retinal_images/datasets/physionet.org/content/brazilian-ophthalmological/get-zip/1.0.1/a-brazilian-multilabel-ophthalmological-dataset-brset-1.0.1/fundus_photos/img09499.jpg
img09500,1,1,1,1,1,1,1.0,0.0,left,standard,brset,/N/project/retinal_images/datasets/physionet.org/content/brazilian-ophthalmological/get-zip/1.0.1/a-brazilian-multilabel-ophthalmological-dataset-brset-1.0.1/fundus_photos/img09500.jpg
img09501,1,1,1,1,1,1,0.0,1.0,right,standard,brset,/N/project/retinal_images/datasets/physionet.org/content/brazilian-ophthalmological/get-zip/1.0.1/a-brazilian-multilabel-ophthalmological-dataset-brset-1.0.1/fundus_photos/img09501.jpg
img09502,1,1,1,1,1,1,1.0,0.0,left,standard,brset,/N/project/retinal_images/datasets/physionet.org/content/brazilian-ophthalmological/get-zip/1.0.1/a-brazilian-multilabel-ophthalmological-dataset-brset-1.0.1/fundus_photos/img09502.jpg
img09503,1,1,1,1,1,1,0.0,1.0,right,standard,brset,/N/project/retinal_images/datasets/physionet.org/content/brazilian-ophthalmological/get-zip/1.0.1/a-brazilian-multilabel-ophthalmological-dataset-brset-1.0.1/fundus_photos/img09503.jpg
img09504,1,1,1,1,1,1,1.0,0.0,left,standard,brset,/N/project/retinal_images/datasets/physionet.org/content/brazilian-ophthalmological/get-zip/1.0.1/a-brazilian-multilabel-ophthalmological-dataset-brset-1.0.1/fundus_photos/img09504.jpg
img09505,1,1,1,1,1,1,0.0,1.0,right,standard,brset,/N/project/retinal_images/datasets/physionet.org/content/brazilian-ophthalmological/get-zip/1.0.1/a-brazilian-multilabel-ophthalmological-dataset-brset-1.0.1/fundus_photos/img09505.jpg
img09506,1,1,1,1,1,1,1.0,0.0,left,standard,brset,/N/project/retinal_images/datasets/physionet.org/content/brazilian-ophthalmological/get-zip/1.0.1/a-brazilian-multilabel-ophthalmological-dataset-brset-1.0.1/fundus_photos/img09506.jpg
img09507,1,1,1,1,1,1,0.0,1.0,right,standard,brset,/N/project/retinal_images/datasets/physionet.org/content/brazilian-ophthalmological/get-zip/1.0.1/a-brazilian-multilabel-ophthalmological-dataset-brset-1.0.1/fundus_photos/img09507.jpg
img09508,1,1,1,1,1,1,1.0,0.0,left,standard,brset,/N/project/retinal_images/datasets/physionet.org/content/brazilian-ophthalmological/get-zip/1.0.1/a-brazilian-multilabel-ophthalmological-dataset-brset-1.0.1/fundus_photos/img09508.jpg
img09509,1,1,1,1,2,0,0.0,1.0,right,standard,brset,/N/project/retinal_images/datasets/physionet.org/content/brazilian-ophthalmological/get-zip/1.0.1/a-brazilian-multilabel-ophthalmological-dataset-brset-1.0.1/fundus_photos/img09509.jpg
img09510,1,1,1,1,1,1,1.0,0.0,left,standard,brset,/N/project/retinal_images/datasets/physionet.org/content/brazilian-ophthalmological/get-zip/1.0.1/a-brazilian-multilabel-ophthalmological-dataset-brset-1.0.1/fundus_photos/img09510.jpg
img09511,1,1,1,1,1,1,0.0,1.0,right,standard,brset,/N/project/retinal_images/datasets/physionet.org/content/brazilian-ophthalmological/get-zip/1.0.1/a-brazilian-multilabel-ophthalmological-dataset-brset-1.0.1/fundus_photos/img09511.jpg
img09512,1,1,1,1,1,1,1.0,0.0,left,standard,brset,/N/project/retinal_images/datasets/physionet.org/content/brazilian-ophthalmological/get-zip/1.0.1/a-brazilian-multilabel-ophthalmological-dataset-brset-1.0.1/fundus_photos/img09512.jpg
img09513,1,1,1,1,1,1,1.0,0.0,left,standard,brset,/N/project/retinal_images/datasets/physionet.org/content/brazilian-ophthalmological/get-zip/1.0.1/a-brazilian-multilabel-ophthalmological-dataset-brset-1.0.1/fundus_photos/img09513.jpg
img09514,1,1,1,1,1,1,1.0,0.0,left,standard,brset,/N/project/retinal_images/datasets/physionet.org/content/brazilian-ophthalmological/get-zip/1.0.1/a-brazilian-multilabel-ophthalmological-dataset-brset-1.0.1/fundus_photos/img09514.jpg
img09515,1,1,1,1,1,1,0.0,1.0,right,standard,brset,/N/project/retinal_images/datasets/physionet.org/content/brazilian-ophthalmological/get-zip/1.0.1/a-brazilian-multilabel-ophthalmological-dataset-brset-1.0.1/fundus_photos/img09515.jpg
img09516,1,1,1,1,1,1,1.0,0.0,left,standard,brset,/N/project/retinal_images/datasets/physionet.org/content/brazilian-ophthalmological/get-zip/1.0.1/a-brazilian-multilabel-ophthalmological-dataset-brset-1.0.1/fundus_photos/img09516.jpg
img09517,1,1,1,1,1,1,0.0,1.0,right,standard,brset,/N/project/retinal_images/datasets/physionet.org/content/brazilian-ophthalmological/get-zip/1.0.1/a-brazilian-multilabel-ophthalmological-dataset-brset-1.0.1/fundus_photos/img09517.jpg
img09518,1,1,1,1,1,1,0.0,1.0,right,standard,brset,/N/project/retinal_images/datasets/physionet.org/content/brazilian-ophthalmological/get-zip/1.0.1/a-brazilian-multilabel-ophthalmological-dataset-brset-1.0.1/fundus_photos/img09518.jpg
img09519,1,1,1,1,1,1,1.0,0.0,left,standard,brset,/N/project/retinal_images/datasets/physionet.org/content/brazilian-ophthalmological/get-zip/1.0.1/a-brazilian-multilabel-ophthalmological-dataset-brset-1.0.1/fundus_photos/img09519.jpg
img09520,1,1,1,1,1,1,0.0,1.0,right,standard,brset,/N/project/retinal_images/datasets/physionet.org/content/brazilian-ophthalmological/get-zip/1.0.1/a-brazilian-multilabel-ophthalmological-dataset-brset-1.0.1/fundus_photos/img09520.jpg
img09521,1,1,1,1,1,1,1.0,0.0,left,standard,brset,/N/project/retinal_images/datasets/physionet.org/content/brazilian-ophthalmological/get-zip/1.0.1/a-brazilian-multilabel-ophthalmological-dataset-brset-1.0.1/fundus_photos/img09521.jpg
img09522,1,1,1,1,1,1,0.0,1.0,right,standard,brset,/N/project/retinal_images/datasets/physionet.org/content/brazilian-ophthalmological/get-zip/1.0.1/a-brazilian-multilabel-ophthalmological-dataset-brset-1.0.1/fundus_photos/img09522.jpg
img09523,1,1,1,1,1,1,1.0,0.0,left,standard,brset,/N/project/retinal_images/datasets/physionet.org/content/brazilian-ophthalmological/get-zip/1.0.1/a-brazilian-multilabel-ophthalmological-dataset-brset-1.0.1/fundus_photos/img09523.jpg
img09524,1,1,1,1,1,1,0.0,1.0,right,standard,brset,/N/project/retinal_images/datasets/physionet.org/content/brazilian-ophthalmological/get-zip/1.0.1/a-brazilian-multilabel-ophthalmological-dataset-brset-1.0.1/fundus_photos/img09524.jpg
img09525,1,1,1,1,1,1,1.0,0.0,left,standard,brset,/N/project/retinal_images/datasets/physionet.org/content/brazilian-ophthalmological/get-zip/1.0.1/a-brazilian-multilabel-ophthalmological-dataset-brset-1.0.1/fundus_photos/img09525.jpg
img09526,1,1,1,1,1,1,1.0,0.0,left,standard,brset,/N/project/retinal_images/datasets/physionet.org/content/brazilian-ophthalmological/get-zip/1.0.1/a-brazilian-multilabel-ophthalmological-dataset-brset-1.0.1/fundus_photos/img09526.jpg
img09527,1,1,1,1,1,1,0.0,1.0,right,standard,brset,/N/project/retinal_images/datasets/physionet.org/content/brazilian-ophthalmological/get-zip/1.0.1/a-brazilian-multilabel-ophthalmological-dataset-brset-1.0.1/fundus_photos/img09527.jpg
